-24.639999 -45.759998
-24.639999 -45.319996
-24.639999 -44.880001
-24.639999 -44.439999
-24.639999 -43.999996
-24.639999 -43.560001
-24.639999 -43.119999
-24.639999 -42.679996
-24.639999 -42.239994
-24.639999 -41.799999
-24.639999 -41.359997
-24.639999 -40.919994
-24.639999 -40.480000
-24.639999 -40.039997
-24.639999 -39.599995
-24.639999 -39.160000
-24.639999 -38.719997
-24.639999 -38.279995
-24.639999 -37.840000
-24.639999 -37.399998
-24.639999 -36.959995
-24.639999 -36.520000
-24.639999 -36.079998
-24.639999 -35.639996
-24.639999 -35.200001
-24.639999 -34.759998
-24.639999 -34.319996
-24.639999 -33.880001
-24.639999 -33.439999
-24.639999 -32.999996
-24.639999 -32.560001
-24.639999 -32.119999
-24.639999 -31.679996
-24.639999 -31.240002
-24.639999 -30.799999
-24.639999 -30.359997
-24.639999 -29.919994
-24.639999 -29.480000
-24.639999 -29.039997
-24.639999 -28.599995
-24.639999 -28.160000
-24.639999 -27.719997
-24.639999 -27.279995
-24.639999 -26.840000
-24.639999 -26.399998
-24.639999 -25.959995
-24.639999 -25.520000
-24.639999 -25.079998
-24.639999 -24.639996
-24.639999 -24.200001
-24.639999 -23.759998
-24.639999 -23.319996
-24.639999 -22.880001
-24.639999 -22.439999
-24.639999 -21.999996
-24.639999 -21.559998
-24.639999 -21.119999
-24.639999 -20.679996
-24.639999 -20.239998
-24.639999 -19.799999
-24.639999 -19.359997
-24.639999 -18.919998
-24.639999 -18.480000
-24.639999 -18.039997
-24.639999 -17.599998
-24.639999 -17.160000
-24.639999 -16.719997
-24.639999 -16.279999
-24.639999 -15.839996
-24.639999 -15.399998
-24.639999 -14.959999
-24.639999 -14.519997
-24.639999 -14.079998
-24.639999 -13.639999
-24.639999 -13.199997
-24.639999 -12.759998
-24.639999 -12.320000
-24.639999 -11.879997
-24.639999 -11.439999
-24.639999 -10.999996
-24.639999 -10.559998
-24.639999 -10.119999
-24.639999 -9.679996
-24.639999 -9.239998
-24.639999 -8.799999
-24.639999 -8.359997
-24.639999 -7.919998
-24.639999 -7.480000
-24.639999 -7.039997
-24.639999 -6.599998
-24.639999 -6.160000
-24.639999 -5.719997
-24.639999 -5.279999
-24.639999 -4.839996
-24.639999 -4.399998
-24.639999 -3.959999
-24.639999 -3.519997
-24.639999 -3.079998
-24.639999 -2.639999
-24.639999 -2.199997
-24.639999 -1.759998
-24.639999 -1.320000
-24.639999 -0.879997
-24.639999 -0.439999
-24.639999 0.000004
-24.639999 0.440002
-24.639999 0.880001
-24.639999 1.320004
-24.639999 1.760002
-24.639999 2.200001
-24.639999 2.640003
-24.639999 3.080002
-24.639999 3.520000
-24.639999 3.960003
-24.639999 4.400002
-24.639999 4.840000
-24.639999 5.280003
-24.639999 5.720001
-24.639999 6.160004
-24.639999 6.600002
-24.639999 7.040001
-24.639999 7.480003
-24.639999 7.920002
-24.639999 8.360001
-24.639999 8.800003
-24.639999 9.240002
-24.639999 9.680000
-24.639999 10.120003
-24.639999 10.560001
-24.639999 11.000002
-24.639999 11.440002
-24.639999 11.880001
-24.639999 12.320002
-24.639999 12.760002
-24.639999 13.200003
-24.639999 13.640001
-24.639999 14.080002
-24.639999 14.520002
-24.639999 14.960001
-24.639999 15.400002
-24.639999 15.840002
-24.639999 16.280003
-24.639999 16.720001
-24.639999 17.160002
-24.639999 17.600002
-24.639999 18.040001
-24.639999 18.480001
-24.639999 18.920002
-24.639999 19.360003
-24.639999 19.800001
-24.639999 20.240002
-24.639999 20.680002
-24.639999 21.120003
-24.639999 21.560001
-24.639999 22.000002
-24.639999 22.440002
-24.639999 22.880001
-24.639999 23.320002
-24.639999 23.760002
-24.639999 24.200003
-24.639999 24.640001
-24.639999 25.080002
-24.639999 25.520002
-24.639999 25.960001
-24.639999 26.400002
-24.639999 26.840002
-24.639999 27.280003
-24.639999 27.720001
-24.639999 28.160002
-24.639999 28.600002
-24.639999 29.040001
-24.639999 29.480001
-24.639999 29.920002
-24.639999 30.360001
-24.639999 30.800003
-24.639999 31.240002
-24.639999 31.680002
-24.639999 32.120003
