42.418514 18.341770
42.216015 18.737675
42.012554 19.133354
41.808113 19.528811
41.602676 19.924040
41.396210 20.319025
41.188683 20.713770
40.980076 21.108269
40.770355 21.502506
40.559490 21.896482
40.347469 22.290184
40.134239 22.683615
39.919788 23.076761
39.704075 23.469610
39.487080 23.862164
39.268768 24.254416
39.049099 24.646353
38.828049 25.037966
38.605583 25.429255
38.381664 25.820198
38.156273 26.210800
37.929356 26.601053
37.700897 26.990936
37.470837 27.380455
37.239159 27.769588
37.005814 28.158333
36.770771 28.546682
36.533989 28.934626
36.295433 29.322151
36.055054 29.709242
35.812813 30.095901
35.568680 30.482107
35.322594 30.867861
35.074528 31.253151
34.824425 31.637951
34.572243 32.022259
34.317944 32.406067
34.061470 32.789360
33.802780 33.172127
33.541817 33.554359
33.278542 33.936028
33.012897 34.317139
32.744827 34.697666
32.474285 35.077606
32.201214 35.456936
31.925556 35.835644
31.647261 36.213726
31.366259 36.591145
31.082502 36.967903
30.795925 37.343975
30.506458 37.719360
30.214054 38.094017
29.918634 38.467949
29.620146 38.841133
29.318506 39.213543
29.013655 39.585167
28.705521 39.955990
28.394030 40.325993
28.079103 40.695141
27.760681 41.063435
27.438667 41.430832
27.113001 41.797325
26.783594 42.162891
26.450357 42.527493
26.113214 42.891129
25.772081 43.253761
25.426867 43.615368
25.077478 43.975925
24.723825 44.335403
24.365818 44.693771
24.003366 45.051018
23.636356 45.407097
23.264702 45.761990
22.888298 46.115650
22.507036 46.468071
22.120817 46.819206
21.729532 47.169022
21.333067 47.517483
20.931309 47.864571
20.524151 48.210236
20.111467 48.554443
19.693138 48.897152
19.269056 49.238331
18.839081 49.577938
18.403090 49.915928
17.960964 50.252254
17.512569 50.586887
17.057775 50.919765
16.596443 51.250858
16.128439 51.580116
15.653618 51.907475
15.171844 52.232899
14.682986 52.556332
14.186883 52.877731
13.683395 53.197025
13.172375 53.514164
12.653683 53.829090
12.127151 54.141747
11.592648 54.452072
11.050009 54.760006
10.499086 55.065468
10.989760 55.356834
11.486124 55.647068
11.988314 55.936119
12.496452 56.223972
13.010696 56.510574
13.531178 56.795910
14.058011 57.079906
14.591373 57.362556
15.131382 57.643780
15.678193 57.923580
16.231972 58.201897
16.792845 58.478657
17.360994 58.753845
17.936554 59.027401
18.519688 59.299282
19.110567 59.569424
19.709351 59.837803
20.316189 60.104328
20.931274 60.368980
21.554741 60.631676
22.186789 60.892361
22.827574 61.151009
23.477272 61.407516
24.136040 61.661839
24.804062 61.913898
25.481501 62.163651
26.168537 62.411022
26.865335 62.655926
27.572062 62.898315
28.288879 63.138096
29.015953 63.375198
29.753454 63.609554
30.501537 63.841072
31.260344 64.069695
32.030041 64.295319
32.810764 64.517868
33.602638 64.737244
34.405823 64.953384
35.220413 65.166176
36.046551 65.375542
36.884319 65.581383
37.733818 65.783607
38.595131 65.982124
39.468353 66.176819
40.353500 66.367630
41.250641 66.554436
42.159805 66.737122
43.080997 66.915596
44.014214 67.089775
44.959431 67.259560
45.916599 67.424828
46.885635 67.585464
47.866489 67.741402
48.859039 67.892509
49.863125 68.038689
50.878590 68.179832
51.905270 68.315872
52.942924 68.446678
53.991364 68.572151
55.050274 68.692223
56.119373 68.806786
57.198315 68.915726
58.286808 69.018959
59.384399 69.116447
60.490734 69.208038
61.605347 69.293694
62.727798 69.373329
63.857578 69.446877
64.994186 69.514259
66.137062 69.575432
67.285675 69.630302
68.439438 69.678871
69.597763 69.721039
70.760002 69.756798
71.925529 69.786118
73.093704 69.808937
74.263893 69.825272
75.435448 69.835075
76.607643 69.838364
77.779846 69.835098
78.951370 69.825325
80.121544 69.809013
81.289764 69.786209
82.455315 69.756935
83.617569 69.721191
84.775902 69.679047
85.929665 69.630524
87.078323 69.575653
88.221222 69.514511
89.357849 69.447151
90.487656 69.373642
91.610153 69.294022
92.724792 69.208397
93.831154 69.116814
94.928780 69.019386
96.017288 68.916161
97.096298 68.807236
98.165451 68.692688
99.224403 68.572655
100.272858 68.447197
101.310555 68.316406
102.337280 68.180405
103.352814 68.039268
104.356949 67.893089
105.349533 67.742020
106.330414 67.586105
107.299500 67.425484
108.256729 67.260239
109.201996 67.090477
110.135254 66.916313
111.056503 66.737846
111.965714 66.555168
112.862907 66.368393
113.748093 66.177597
114.621361 65.982910
115.482727 65.784401
116.332298 65.582191
117.170097 65.376358
117.996262 65.167023
118.810905 64.954231
119.614120 64.738121
120.406067 64.518753
121.186836 64.296219
121.956573 64.070610
122.715424 63.841999
123.463531 63.610493
124.201080 63.376141
124.928207 63.139050
125.645065 62.899292
126.351830 62.656906
